Week,Anger_max,Anger_med,Anger_avg,Anger_total,Anger_ratio,Sad_max,Sad_median,Sad_avg,Sad_total,Sad_ratio,Fear_max,Fear_med,Fear_avg,Fear_total,Fear_ratio,Joy_max,Joy_med,Joy_avg,Joy_total,Joy_ratio,Analy_max,Analy_med,Analy_avg,Analy_total,Analy_ratio,Confi_max,Confi_med,Confi_avg,Confi_total,Confi_ratio,Tenta_max,Tenta_med,Tenta_avg,Tenta_total,Tenta_ratio
2009-04-22,0.5743689999999999,0.5,0.54873825,2.194953,3.8095238095238098,0.64345,0.5235890000000001,0.5567012537313434,37.298984000000004,63.8095238095238,0.923623,0.575214,0.5914104942528734,51.45271299999999,82.85714285714286,0.694503,0.5,0.5504490454545455,24.219758000000006,41.904761904761905,0.823111,0.632783,0.6673037848101265,52.716998999999994,75.23809523809524,0.5,0.5,0.5,0,0.0,0.8933110000000001,0.519616,0.6623293571428569,37.090443999999984,53.333333333333336
2009-04-29,0.570635,0.5,0.5332067777777778,4.7988610000000005,4.918032786885246,0.623464,0.519944,0.5499377499999998,65.99252999999997,65.57377049180327,0.8258139999999999,0.562466,0.5872623740458015,76.931371,71.58469945355192,0.703769,0.5012310000000001,0.549403340425532,51.64391400000001,51.36612021857923,0.9358,0.644011,0.6842624222222221,92.37542699999999,73.77049180327869,0.5,0.5,0.5,0,0.0,0.9081459999999999,0.5,0.6622927882352944,56.294887000000024,46.44808743169399
2009-05-06,0.5538,0.5,0.54111475,2.164459,4.395604395604396,0.6066199999999999,0.510803,0.5477947647058824,27.937533000000002,56.043956043956044,0.771809,0.532591,0.5982947599999999,29.914737999999996,54.94505494505495,0.644881,0.529163,0.565213418181818,31.08673799999999,60.43956043956044,0.90743,0.594277,0.6702169672131149,40.883235000000006,67.03296703296702,0.5,0.5,0.5,0,0.0,0.841125,0.5,0.6682678157894738,25.394177000000003,41.75824175824176
2009-05-13,0.556276,0.5,0.556276,0.556276,2.564102564102564,0.647085,0.526972,0.56508232,14.127058,64.1025641025641,0.6593060000000001,0.5,0.5723127058823531,9.729316000000003,43.58974358974359,0.671964,0.5,0.5799296315789473,11.018662999999998,48.717948717948715,0.8032130000000001,0.618625,0.7023670000000001,16.856808,61.53846153846154,0.5,0.5,0.5,0,0.0,0.835252,0.5,0.6291335,10.066136,41.02564102564102
2009-05-20,0.5641189999999999,0.5,0.5553485,1.110697,10.0,0.605529,0.530996,0.5492983333333332,6.591579999999999,60.0,0.6114229999999999,0.5,0.5461729999999999,3.2770379999999997,30.0,0.6604770000000001,0.561695,0.5871250714285715,8.219751,70.0,0.85095,0.5636645,0.6981420833333333,8.377704999999999,60.0,0.5,0.5,0.5,0,0.0,0.8581629999999999,0.5,0.69111,6.21999,45.0
2009-05-27,0.5,0.5,0.5,0,0.0,0.5090640000000001,0.5,0.5090640000000001,0.5090640000000001,10.0,0.78522,0.5969515000000001,0.614463875,4.915711,80.0,0.626412,0.5,0.6025659999999999,1.8076979999999998,30.0,0.789818,0.6276495,0.6367664,6.3676639999999995,100.0,0.5,0.5,0.5,0,0.0,0.526468,0.5,0.5174110000000001,1.0348220000000001,20.0
2009-06-03,0.528664,0.5,0.528664,0.528664,10.0,0.6438550000000001,0.5,0.5537555000000001,2.2150220000000003,40.0,0.64628,0.538866,0.5844311666666666,3.5065869999999997,60.0,0.924377,0.503208,0.6347166000000001,3.1735830000000003,50.0,0.767897,0.5534255,0.6446308000000001,3.223154,50.0,0.5,0.5,0.5,0,0.0,0.636563,0.5,0.6082656666666667,1.824797,30.0
2009-06-10,0.613738,0.5,0.576794,1.153588,9.090909090909092,0.698511,0.561079,0.5906805625,9.450889,72.72727272727273,0.665101,0.5573885,0.5877245,8.228143,63.63636363636363,0.567164,0.5,0.5356246666666666,4.820622,40.909090909090914,0.814915,0.68789,0.6972966842105262,13.248636999999997,86.36363636363636,0.5,0.5,0.5,0,0.0,0.8364860000000001,0.5,0.6285489999999999,6.285489999999999,45.45454545454545
2009-06-17,0.5,0.5,0.5,0,0.0,0.626037,0.5216129999999999,0.5552171999999999,5.552171999999999,71.42857142857143,0.621683,0.5565420000000001,0.5822212499999999,4.657769999999999,57.14285714285714,0.638833,0.5560695,0.5718342,5.718342,71.42857142857143,0.845058,0.5944670000000001,0.6658325555555556,5.9924930000000005,64.28571428571429,0.5,0.5,0.5,0,0.0,0.791966,0.58064,0.661041,5.949369,64.28571428571429
2009-06-24,0.5,0.5,0.5,0,0.0,0.706168,0.572155,0.5839975624999999,9.343960999999998,94.11764705882352,0.652519,0.5522600000000001,0.5850348000000001,5.850348,58.82352941176471,0.620424,0.520016,0.5494996363636364,6.0444960000000005,64.70588235294117,0.866553,0.5937359999999999,0.6693459230769231,8.701497,76.47058823529412,0.5,0.5,0.5,0,0.0,0.784352,0.5,0.6251323333333333,1.875397,17.647058823529413
2009-07-01,0.5262319999999999,0.5,0.5262319999999999,0.5262319999999999,4.545454545454546,0.614278,0.5357505,0.5569287500000001,8.910860000000001,72.72727272727273,0.653748,0.5,0.6186141000000001,6.186141,45.45454545454545,0.609975,0.5,0.5543325,5.543325,45.45454545454545,0.831024,0.603186,0.664034,10.624544,72.72727272727273,0.5,0.5,0.5,0,0.0,0.910479,0.5,0.693844625,5.550757,36.36363636363637
