Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
The New York Times,2009-12-11T18:32:20+0000,https://www.nytimes.com/2009/12/12/world/americas/12havana.html,0, ,0.5,0.5,0.537311,0.5,0.5,0.5,0.5
The New York Times,2009-12-09T14:37:22+0000,https://www.nytimes.com/2009/12/10/world/asia/10korea.html,0, ,0.5,0.527571,0.5,0.612189,0.578989,0.5,0.550359
International Herald Tribune,2009-12-15T05:00:00+0000,https://www.nytimes.com/2009/12/16/opinion/16iht-edlim.html,0, ,0.5,0.5,0.528455,0.51665,0.503313,0.5,0.772014
The New York Times,2009-12-10T08:55:07+0000,https://www.nytimes.com/2009/12/11/world/asia/11korea.html,0, ,0.5,0.5,0.520819,0.5,0.576608,0.5,0.5
International Herald Tribune,2009-12-15T15:21:01+0000,https://www.nytimes.com/2009/12/16/opinion/16iht-edlim.html,0, ,0.5,0.5,0.528455,0.51665,0.503313,0.5,0.772014
The New York Times,2009-12-10T23:51:08+0000,https://www.nytimes.com/2009/12/11/health/11flu.html,0, ,0.5,0.604201,0.5,0.617156,0.636185,0.5,0.641575
The New York Times,2009-12-12T19:39:06+0000,https://www.nytimes.com/2009/12/13/weekinreview/13davey.html,0, ,0.5,0.5,0.563003,0.527628,0.603669,0.5,0.713948
The New York Times,2009-12-09T04:45:44+0000,https://www.nytimes.com/2009/12/09/opinion/lweb09taiwan.html,0, ,0.5,0.518685,0.5,0.504032,0.615235,0.5,0.520885
