Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
The New York Times,2010-02-04T05:05:41+0000,https://prescriptions.blogs.nytimes.com/2010/02/04/us-health-care-spending-rose-at-record-rate-in-2009/,0, ,0.5,0.5,0.506973,0.584836,0.697064,0.5,0.5
The New York Times,2010-02-04T03:44:13+0000,https://www.nytimes.com/2010/02/04/health/policy/04health.html,0, ,0.5,0.5,0.504057,0.557687,0.610622,0.5,0.5
The New York Times,2010-02-05T14:49:01+0000,https://www.nytimes.com/2010/02/06/us/06storm.html,0, ,0.5,0.5,0.5,0.502955,0.5,0.5,0.5
