Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
The New York Times,2009-12-21T14:49:40+0000,https://learning.blogs.nytimes.com/2009/12/21/student-crossword-first-decade-of-the-century/,0, ,0.5,0.5,0.5,0.5,0.5,0.5,0.5
The New York Times,2009-12-18T01:14:27+0000,https://www.nytimes.com/2009/12/18/health/18flu.html,0, ,0.5,0.5,0.560684,0.5,0.5,0.5,0.5
The New York Times,2009-12-21T15:07:06+0000,https://laughlines.blogs.nytimes.com/2009/12/21/whatcha-gonna-do/,0, ,0.5,0.5,0.608096,0.5,0.5,0.5,0.5
The New York Times,2009-12-16T22:42:50+0000,https://boss.blogs.nytimes.com/2009/12/16/making-sense-of-the-mandatory-sick-day-debate/,0, ,0.5,0.5,0.5,0.5,0.5,0.5,0.5
The New York Times,2009-12-19T20:12:56+0000,https://www.nytimes.com/2009/12/20/weekinreview/20buzz.html,0, ,0.5,0.57196,0.558011,0.5,0.500929,0.5,0.82576
The New York Times,2009-12-22T22:32:32+0000,https://www.nytimes.com/2009/12/27/travel/27pracdeals.html,0, ,0.5,0.5,0.548872,0.546149,0.5,0.5,0.702021
The New York Times,2009-12-19T18:37:53+0000,https://www.nytimes.com/2009/12/20/business/20walmart.html,0, ,0.5,0.5,0.559642,0.515224,0.5,0.5,0.5
The New York Times,2009-12-18T19:42:28+0000,https://learning.blogs.nytimes.com/2009/12/18/the-decade-that-was-50-fill-ins/,0, ,0.5,0.5,0.5,0.5,0.5,0.5,0.5
