Source,Date,URL,Score,   ,Anger,Fear,Joy,Sad,Analy,Confi,Tenta
The New York Times,2020-04-28T21:42:03+0000,https://www.nytimes.com/2020/04/28/sports/olympics/coronavirus-olympics-vaccine-tokyo.html,0, ,0.5,0.5,0.545717,0.530996,0.57036,0.5,0.695201
The New York Times,2020-05-01T18:22:53+0000,https://www.nytimes.com/2020/05/01/sports/baseball/coronavirus-fauci-baseball-running.html,0, ,0.5,0.5,0.554316,0.523514,0.5,0.5,0.56433
The New York Times,2020-04-29T16:49:21+0000,https://www.nytimes.com/2020/04/29/sports/golf/coronavirus-lpga-tour-golf.html,0, ,0.5,0.5,0.550814,0.534653,0.5,0.5,0.620012
The New York Times,2020-04-29T14:56:48+0000,https://www.nytimes.com/2020/04/29/sports/soccer/coronavirus-france-soccer-shutdown.html,0, ,0.5,0.5,0.503232,0.57634,0.711088,0.5,0.67678
The New York Times,2020-04-26T09:00:17+0000,https://www.nytimes.com/2020/04/26/sports/coronavirus-high-school-sports.html,0, ,0.5,0.5,0.540395,0.591372,0.5,0.5,0.594012
The New York Times,2020-04-28T14:30:08+0000,https://www.nytimes.com/2020/04/28/sports/surfing-coronavirus-beach-closure.html,0, ,0.5,0.5,0.602489,0.5,0.5,0.5,0.5
The New York Times,2020-05-01T09:00:02+0000,https://www.nytimes.com/interactive/2020/05/01/sports/coronavirus-world-stadiums-arenas.html,0, ,0.5,0.5,0.55495,0.554588,0.5,0.5,0.684523
The New York Times,2020-05-01T16:38:33+0000,https://www.nytimes.com/2020/05/01/sports/soccer/coronavirus-david-najem.html,0, ,0.5,0.5,0.585638,0.537252,0.5,0.5,0.652605
The New York Times,2020-05-01T23:53:55+0000,https://www.nytimes.com/2020/05/01/sports/when-sports-come-back-nba-nfl.html,0, ,0.5,0.5,0.519861,0.566435,0.656909,0.5,0.720722
The New York Times,2020-05-01T05:00:06+0000,https://www.nytimes.com/2020/05/01/sports/tennis/coronavirus-tennis.html,0, ,0.5,0.5,0.544453,0.518652,0.5,0.5,0.730895
The New York Times,2020-05-02T11:00:06+0000,https://www.nytimes.com/2020/05/02/sports/de-la-hoya-boxing.html,0, ,0.5,0.5,0.522957,0.520907,0.5,0.5,0.792734
The New York Times,2020-04-28T23:52:49+0000,https://www.nytimes.com/2020/04/28/sports/baseball/cooperstown-baseball-hall-of-fame-pandemic.html,0, ,0.5,0.5,0.537278,0.528233,0.5,0.5,0.647011
The New York Times,2020-04-29T11:00:06+0000,https://www.nytimes.com/2020/04/29/sports/ironman.html,0, ,0.5,0.5,0.5,0.577363,0.5,0.5,0.761886
